sensor_id,ts,voltage,voltage_1h_avg,n_in_window
1,2004-02-29 04:45:20.342387,2.66332,2.6731,75
1,2004-02-29 04:45:49.822726,2.67532,2.6731,76
1,2004-02-29 04:46:23.999409,2.67532,2.6731,75
1,2004-02-29 04:47:20.345603,2.66332,2.673,76
1,2004-02-29 04:47:53.315277,2.66332,2.6728,77
1,2004-02-29 04:48:53.059747,2.67532,2.6728,77
1,2004-02-29 04:49:23.105533,2.67532,2.6728,77
1,2004-02-29 04:50:51.476600,2.66332,2.6727,77
1,2004-02-29 04:51:19.634002,2.67532,2.6727,77
1,2004-02-29 04:51:55.855265,2.66332,2.6725,77
1,2004-02-29 04:52:20.425871,2.66332,2.6724,78
1,2004-02-29 04:53:20.983661,2.67532,2.6724,78
1,2004-02-29 04:54:22.351218,2.65143,2.672,77
1,2004-02-29 04:54:51.936764,2.67532,2.672,77
1,2004-02-29 04:56:25.150082,2.67532,2.6721,75
1,2004-02-29 04:57:49.790330,2.66332,2.672,75
1,2004-02-29 04:58:54.415064,2.66332,2.6718,74
1,2004-02-29 04:59:23.990244,2.67532,2.6718,75
1,2004-02-29 05:00:53.274234,2.67532,2.6719,73
1,2004-02-29 05:01:25.356022,2.67532,2.6719,73
1,2004-02-29 05:01:52.781199,2.66332,2.6717,73
1,2004-02-29 05:02:23.602081,2.66332,2.6715,73
1,2004-02-29 05:02:49.166839,2.66332,2.6714,74
1,2004-02-29 05:03:49.692170,2.66332,2.6713,75
1,2004-02-29 05:04:21.566479,2.67532,2.6713,75
1,2004-02-29 05:05:22.208310,2.67532,2.6714,76
1,2004-02-29 05:05:49.763930,2.66332,2.6714,76
1,2004-02-29 05:06:19.788376,2.66332,2.6713,77
1,2004-02-29 05:06:55.641502,2.67532,2.6712,76
1,2004-02-29 05:08:50.865680,2.66332,2.6709,73
1,2004-02-29 05:09:24.129329,2.66332,2.6708,74
1,2004-02-29 05:10:18.563389,2.66332,2.6706,74
1,2004-02-29 05:10:48.698614,2.67532,2.6706,74
1,2004-02-29 05:11:19.857420,2.67532,2.6706,74
1,2004-02-29 05:11:51.605912,2.66332,2.6705,74
1,2004-02-29 05:12:22.227112,2.67532,2.6705,75
1,2004-02-29 05:12:49.994702,2.67532,2.6707,75
1,2004-02-29 05:13:21.664698,2.66332,2.6705,75
1,2004-02-29 05:13:51.480108,2.67532,2.6705,75
1,2004-02-29 05:15:19.805984,2.66332,2.6704,75
1,2004-02-29 05:17:50.243877,2.67532,2.6703,74
1,2004-02-29 05:18:19.230474,2.66332,2.6701,74
1,2004-02-29 05:19:24.675637,2.66332,2.6699,73
1,2004-02-29 05:19:54.002594,2.67532,2.67,74
1,2004-02-29 05:20:54.707012,2.65143,2.6696,74
1,2004-02-29 05:21:53.937163,2.67532,2.6697,75
1,2004-02-29 05:22:23.477915,2.66332,2.6695,74
1,2004-02-29 05:22:50.440089,2.66332,2.6694,75
1,2004-02-29 05:23:57.220105,2.67532,2.6696,75
1,2004-02-29 05:24:20.279945,2.67532,2.6696,75
1,2004-02-29 05:24:51.326797,2.67532,2.6696,76
1,2004-02-29 05:25:48.738903,2.67532,2.6697,77
1,2004-02-29 05:26:50.620944,2.67532,2.6698,76
1,2004-02-29 05:27:19.717596,2.66332,2.6696,75
1,2004-02-29 05:27:49.816613,2.66332,2.6695,76
1,2004-02-29 05:28:49.038740,2.66332,2.6692,75
1,2004-02-29 05:30:25.744971,2.66332,2.6692,74
1,2004-02-29 05:31:18.750440,2.66332,2.6691,75
1,2004-02-29 05:31:53.277112,2.66332,2.6691,75
1,2004-02-29 05:33:22.201677,2.66332,2.6691,73
1,2004-02-29 05:34:21.447753,2.66332,2.669,74
1,2004-02-29 05:34:55.178951,2.67532,2.6689,73
1,2004-02-29 05:36:50.397922,2.66332,2.6688,72
1,2004-02-29 05:38:20.530200,2.67532,2.6689,73
1,2004-02-29 05:39:22.810859,2.65143,2.6687,72
1,2004-02-29 05:39:53.599940,2.66332,2.6685,72
1,2004-02-29 05:40:24.524643,2.67532,2.6686,73
1,2004-02-29 05:40:53.138446,2.66332,2.6684,73
1,2004-02-29 05:42:22.414239,2.66332,2.6682,71
1,2004-02-29 05:42:51.008688,2.67532,2.6682,71
1,2004-02-29 05:43:21.156318,2.67532,2.6683,72
1,2004-02-29 05:43:51.868229,2.67532,2.6683,72
1,2004-02-29 05:45:22.324599,2.66332,2.6683,72
1,2004-02-29 05:45:54.171560,2.66332,2.6682,72
1,2004-02-29 05:46:19.374712,2.66332,2.6681,73
1,2004-02-29 05:46:50.027507,2.66332,2.6679,73
1,2004-02-29 05:47:24.084494,2.67532,2.6681,73
1,2004-02-29 05:47:53.535503,2.66332,2.6681,73
1,2004-02-29 05:48:22.050672,2.66332,2.668,74
1,2004-02-29 05:48:53.587561,2.66332,2.6679,74
1,2004-02-29 05:49:19.394579,2.67532,2.668,75
1,2004-02-29 05:50:20.071871,2.66332,2.6678,75
1,2004-02-29 05:51:19.377768,2.66332,2.6678,75
1,2004-02-29 05:51:52.426388,2.66332,2.6676,75
1,2004-02-29 05:54:19.628760,2.66332,2.6676,73
1,2004-02-29 05:55:21.115180,2.66332,2.6677,72
1,2004-02-29 05:56:52.956365,2.66332,2.6675,72
1,2004-02-29 05:57:18.718920,2.67532,2.6676,73
1,2004-02-29 05:57:50.447832,2.66332,2.6676,73
1,2004-02-29 05:58:21.125326,2.66332,2.6675,74
1,2004-02-29 05:59:51.802725,2.66332,2.6674,73
1,2004-02-29 06:00:23.523799,2.66332,2.6674,74
1,2004-02-29 06:00:52.446930,2.65143,2.6672,75
1,2004-02-29 06:01:19.456901,2.66332,2.667,75
1,2004-02-29 06:02:21.917019,2.65143,2.6667,74
1,2004-02-29 06:02:53.538237,2.66332,2.6668,73
1,2004-02-29 06:03:22.961985,2.66332,2.6667,74
1,2004-02-29 06:03:51.272658,2.66332,2.6667,74
1,2004-02-29 06:04:24.963771,2.66332,2.6666,74
1,2004-02-29 06:04:52.483283,2.66332,2.6665,75
1,2004-02-29 06:06:53.658755,2.67532,2.6666,73
1,2004-02-29 06:07:20.785442,2.67532,2.6666,73
1,2004-02-29 06:08:18.742930,2.66332,2.6666,74
1,2004-02-29 06:10:51.775130,2.65143,2.6664,71
1,2004-02-29 06:11:20.808016,2.66332,2.6662,71
1,2004-02-29 06:11:51.429178,2.66332,2.6662,72
1,2004-02-29 06:12:24.064458,2.66332,2.666,71
1,2004-02-29 06:13:49.883718,2.66332,2.6659,70
1,2004-02-29 06:14:23.449839,2.66332,2.6657,70
1,2004-02-29 06:15:23.086399,2.66332,2.6657,70
1,2004-02-29 06:15:48.807116,2.66332,2.6657,71
1,2004-02-29 06:16:51.687651,2.66332,2.6657,72
1,2004-02-29 06:17:22.684813,2.66332,2.6656,73
1,2004-02-29 06:17:51.891024,2.66332,2.6655,73
1,2004-02-29 06:18:53.809078,2.65143,2.6653,73
1,2004-02-29 06:19:21.234348,2.66332,2.6653,74
1,2004-02-29 06:21:49.429519,2.66332,2.6653,72
1,2004-02-29 06:22:25.241527,2.66332,2.6652,71
1,2004-02-29 06:23:21.291082,2.66332,2.6652,71
1,2004-02-29 06:23:53.103866,2.66332,2.6652,72
1,2004-02-29 06:24:23.755957,2.66332,2.6648,71
1,2004-02-29 06:25:52.209622,2.66332,2.6645,70
1,2004-02-29 06:26:25.706365,2.67532,2.6647,71
1,2004-02-29 06:26:52.393203,2.66332,2.6645,71
1,2004-02-29 06:28:25.447469,2.67532,2.6647,70
1,2004-02-29 06:30:21.838867,2.66332,2.6647,70
1,2004-02-29 06:31:20.570062,2.66332,2.6647,69
1,2004-02-29 06:31:52.595700,2.66332,2.6647,70
1,2004-02-29 06:32:23.281823,2.66332,2.6647,70
1,2004-02-29 06:32:50.711282,2.66332,2.6647,71
1,2004-02-29 06:33:21.772696,2.66332,2.6647,72
1,2004-02-29 06:33:51.345977,2.66332,2.6647,72
1,2004-02-29 06:34:19.330717,2.66332,2.6646,73
1,2004-02-29 06:35:23.514826,2.66332,2.6645,72
1,2004-02-29 06:36:18.959593,2.65143,2.6643,73
1,2004-02-29 06:38:21.179161,2.66332,2.6642,72
1,2004-02-29 06:38:52.263714,2.66332,2.6642,73
1,2004-02-29 06:39:22.061058,2.66332,2.6641,74
1,2004-02-29 06:39:50.005246,2.66332,2.6643,74
1,2004-02-29 06:41:22.583889,2.65143,2.664,72
1,2004-02-29 06:43:54.140356,2.65143,2.6633,69
1,2004-02-29 06:46:19.387627,2.66332,2.6633,67
1,2004-02-29 06:47:50.550315,2.66332,2.6631,66
1,2004-02-29 06:48:22.581829,2.66332,2.6631,65
1,2004-02-29 06:49:49.095681,2.66332,2.663,64
1,2004-02-29 06:51:49.073039,2.66332,2.663,63
1,2004-02-29 06:52:19.379492,2.66332,2.663,63
1,2004-02-29 06:52:48.902145,2.66332,2.663,64
1,2004-02-29 06:53:22.494257,2.66332,2.663,65
1,2004-02-29 06:55:56.087181,2.66332,2.663,64
1,2004-02-29 06:56:54.569069,2.66332,2.663,64
1,2004-02-29 06:57:19.785790,2.65143,2.6626,64
1,2004-02-29 06:59:52.979601,2.67532,2.6628,62
1,2004-02-29 07:00:22.224127,2.66332,2.6628,63
1,2004-02-29 07:01:23.458376,2.66332,2.6629,61
1,2004-02-29 07:01:51.587161,2.66332,2.6629,62
1,2004-02-29 07:02:23.298328,2.66332,2.6631,62
1,2004-02-29 07:02:48.872206,2.66332,2.6631,63
1,2004-02-29 07:03:21.370297,2.65143,2.663,63
1,2004-02-29 07:04:21.536608,2.66332,2.6629,62
1,2004-02-29 07:04:49.339355,2.65143,2.6628,62
1,2004-02-29 07:05:20.270597,2.66332,2.6628,62
1,2004-02-29 07:05:51.907391,2.66332,2.6628,63
1,2004-02-29 07:06:56.029521,2.66332,2.6626,63
1,2004-02-29 07:08:21.523644,2.67532,2.6626,62
1,2004-02-29 07:09:24.934961,2.66332,2.6626,63
1,2004-02-29 07:10:19.445668,2.66332,2.6626,64
1,2004-02-29 07:10:55.040249,2.66332,2.6628,64
1,2004-02-29 07:11:52.062192,2.66332,2.6628,63
1,2004-02-29 07:12:21.883027,2.66332,2.6628,64
1,2004-02-29 07:12:53.559830,2.66332,2.6628,64
1,2004-02-29 07:13:20.211718,2.66332,2.6628,65
1,2004-02-29 07:14:22.782890,2.66332,2.6628,65
1,2004-02-29 07:14:48.916485,2.66332,2.6628,65
1,2004-02-29 07:15:50.690932,2.66332,2.6628,64
1,2004-02-29 07:17:20.690767,2.66332,2.6628,64
1,2004-02-29 07:17:53.572048,2.66332,2.6628,63
1,2004-02-29 07:18:21.270999,2.66332,2.6628,64
1,2004-02-29 07:19:22.215915,2.66332,2.6629,63
1,2004-02-29 07:19:49.320357,2.66332,2.663,64
1,2004-02-29 07:20:21.703398,2.66332,2.663,65
1,2004-02-29 07:21:19.422041,2.66332,2.663,66
1,2004-02-29 07:21:49.683595,2.66332,2.663,66
1,2004-02-29 07:22:20.843670,2.65143,2.6628,67
1,2004-02-29 07:23:55.266147,2.66332,2.6628,65
1,2004-02-29 07:24:23.523404,2.66332,2.6628,66
1,2004-02-29 07:24:51.128832,2.65143,2.6626,66
1,2004-02-29 07:26:22.871795,2.65143,2.6624,66
1,2004-02-29 07:26:52.604924,2.65143,2.662,65
1,2004-02-29 07:27:22.607785,2.66332,2.6621,66
1,2004-02-29 07:27:50.910519,2.65143,2.6619,67
1,2004-02-29 07:30:22.854706,2.66332,2.6617,66
1,2004-02-29 07:31:22.992061,2.66332,2.6617,66
1,2004-02-29 07:31:49.369201,2.66332,2.6617,67
1,2004-02-29 07:32:22.601789,2.66332,2.6617,67
1,2004-02-29 07:33:20.251745,2.66332,2.6617,66
1,2004-02-29 07:33:53.804919,2.66332,2.6617,65
1,2004-02-29 07:34:49.528887,2.66332,2.6617,65
1,2004-02-29 07:35:20.182759,2.66332,2.6617,66
1,2004-02-29 07:36:21.077757,2.66332,2.6619,65
1,2004-02-29 07:36:56.134614,2.65143,2.6617,66
1,2004-02-29 07:37:52.172916,2.65143,2.6615,67
1,2004-02-29 07:38:24.908591,2.66332,2.6615,67
1,2004-02-29 07:38:53.867555,2.66332,2.6615,67
1,2004-02-29 07:40:50.227091,2.65143,2.6613,66
1,2004-02-29 07:41:49.484623,2.66332,2.6615,66
1,2004-02-29 07:42:19.102260,2.66332,2.6615,67
1,2004-02-29 07:42:54.107494,2.66332,2.6616,68
1,2004-02-29 07:45:53.283667,2.65143,2.6616,68
1,2004-02-29 07:46:19.628365,2.66332,2.6616,68
1,2004-02-29 07:47:53.476017,2.67532,2.6618,68
1,2004-02-29 07:48:49.566153,2.66332,2.6618,68
1,2004-02-29 07:51:19.565659,2.66332,2.6618,68
1,2004-02-29 07:52:24.100819,2.66332,2.6617,67
1,2004-02-29 07:52:49.058402,2.66332,2.6617,67
1,2004-02-29 07:53:18.886839,2.66332,2.6618,68
1,2004-02-29 07:54:54.505957,2.66332,2.6618,68
1,2004-02-29 07:55:21.531765,2.66332,2.6618,69
1,2004-02-29 07:55:49.401393,2.66332,2.6618,70
1,2004-02-29 07:56:49.153268,2.66332,2.6618,70
1,2004-02-29 07:57:19.200900,2.65143,2.6616,70
1,2004-02-29 07:57:48.911872,2.67532,2.662,70
1,2004-02-29 07:58:50.397990,2.66332,2.662,71
1,2004-02-29 08:00:19.517144,2.66332,2.6618,71
1,2004-02-29 08:01:49.306116,2.65143,2.6616,70
1,2004-02-29 08:02:26.055003,2.66332,2.6616,69
1,2004-02-29 08:03:49.504743,2.66332,2.6618,68
1,2004-02-29 08:04:19.165634,2.65143,2.6616,69
1,2004-02-29 08:04:48.949576,2.67532,2.6618,69
1,2004-02-29 08:06:56.318180,2.65143,2.6617,66
1,2004-02-29 08:07:19.682303,2.66332,2.6617,67
1,2004-02-29 08:07:55.532639,2.66332,2.6618,68
1,2004-02-29 08:08:20.818796,2.66332,2.6618,69
1,2004-02-29 08:09:50.203315,2.66332,2.6616,68
1,2004-02-29 08:10:51.506472,2.66332,2.6616,68
1,2004-02-29 08:11:19.070723,2.67532,2.6618,68
1,2004-02-29 08:12:18.928061,2.65143,2.6616,68
1,2004-02-29 08:13:21.665603,2.66332,2.6615,66
1,2004-02-29 08:14:20.943624,2.65143,2.6614,67
1,2004-02-29 08:14:51.536863,2.66332,2.6613,66
1,2004-02-29 08:15:48.956507,2.66332,2.6614,67
1,2004-02-29 08:16:49.583808,2.67532,2.6616,67
1,2004-02-29 08:17:20.978409,2.66332,2.6616,67
1,2004-02-29 08:17:52.803182,2.66332,2.6616,68
1,2004-02-29 08:18:25.024166,2.66332,2.6616,67
1,2004-02-29 08:18:50.259296,2.66332,2.6616,68
1,2004-02-29 08:19:22.426123,2.66332,2.6616,68
1,2004-02-29 08:19:51.493895,2.66332,2.6616,68
1,2004-02-29 08:21:52.331166,2.67532,2.6617,66
1,2004-02-29 08:22:22.248494,2.66332,2.6619,66
1,2004-02-29 08:23:21.649267,2.66332,2.6619,67
1,2004-02-29 08:23:52.945372,2.66332,2.6619,68
1,2004-02-29 08:24:49.095746,2.66332,2.6619,67
1,2004-02-29 08:25:23.506971,2.66332,2.6621,67
1,2004-02-29 08:25:57.600798,2.67532,2.6623,68
1,2004-02-29 08:26:22.730487,2.67532,2.6625,69
1,2004-02-29 08:27:54.833638,2.67532,2.6632,66
1,2004-02-29 08:28:21.483214,2.66332,2.6632,67
1,2004-02-29 08:28:53.500001,2.67532,2.6633,68
1,2004-02-29 08:29:50.965813,2.67532,2.6635,69
1,2004-02-29 08:30:21.083075,2.66332,2.6635,70
1,2004-02-29 08:30:52.299707,2.67532,2.6637,70
1,2004-02-29 08:32:22.202828,2.66332,2.6637,69
1,2004-02-29 08:33:57.655356,2.66332,2.6637,67
1,2004-02-29 08:34:21.761264,2.67532,2.6639,68
1,2004-02-29 08:34:49.559136,2.67532,2.664,68
1,2004-02-29 08:35:25.589092,2.67532,2.6642,68
1,2004-02-29 08:35:52.272443,2.67532,2.6644,69
1,2004-02-29 08:36:20.546401,2.67532,2.6645,70
1,2004-02-29 08:37:21.757356,2.67532,2.6649,69
1,2004-02-29 08:38:49.180671,2.67532,2.6653,68
1,2004-02-29 08:39:53.852456,2.68742,2.6656,68
1,2004-02-29 08:40:53.246663,2.67532,2.666,68
1,2004-02-29 08:41:22.473953,2.67532,2.6661,69
1,2004-02-29 08:41:51.102220,2.67532,2.6663,69
1,2004-02-29 08:42:19.733241,2.67532,2.6665,69
1,2004-02-29 08:42:50.988539,2.67532,2.6666,70
1,2004-02-29 08:43:19.944604,2.67532,2.6668,70
1,2004-02-29 08:44:49.981806,2.67532,2.6669,71
1,2004-02-29 08:45:19.433947,2.68742,2.6672,72
1,2004-02-29 08:45:55.270569,2.67532,2.6675,72
1,2004-02-29 08:46:19.739816,2.68742,2.6678,72
1,2004-02-29 08:46:52.242514,2.68742,2.6681,73
1,2004-02-29 08:47:22.677850,2.67532,2.6682,74
1,2004-02-29 08:48:51.598547,2.68742,2.6684,73
1,2004-02-29 08:49:19.430250,2.67532,2.6685,74
1,2004-02-29 08:49:50.364844,2.68742,2.6688,75
1,2004-02-29 08:50:57.284679,2.68742,2.669,76
1,2004-02-29 08:51:50.609601,2.68742,2.6693,76
1,2004-02-29 08:52:52.589950,2.68742,2.6697,75
1,2004-02-29 08:54:22.552254,2.68742,2.6701,75
1,2004-02-29 08:55:19.631216,2.67532,2.6702,75
1,2004-02-29 08:56:19.240441,2.67532,2.6705,74
1,2004-02-29 08:57:23.744093,2.68742,2.6711,73
1,2004-02-29 08:57:51.872243,2.68742,2.6712,73
1,2004-02-29 08:58:25.236456,2.68742,2.6715,74
1,2004-02-29 08:59:19.928406,2.68742,2.6718,74
1,2004-02-29 08:59:51.140369,2.68742,2.672,75
1,2004-02-29 09:00:19.744084,2.68742,2.6723,75
1,2004-02-29 09:01:22.488430,2.68742,2.6725,76
1,2004-02-29 09:02:19.744447,2.68742,2.673,76
1,2004-02-29 09:03:52.467430,2.68742,2.6734,75
1,2004-02-29 09:06:24.127152,2.68742,2.6739,74
1,2004-02-29 09:07:23.549178,2.69964,2.6747,73
1,2004-02-29 09:07:51.815559,2.68742,2.6749,74
1,2004-02-29 09:08:24.598590,2.68742,2.6754,73
1,2004-02-29 09:09:19.222602,2.68742,2.6755,74
1,2004-02-29 09:11:21.668788,2.68742,2.676,72
1,2004-02-29 09:13:21.111231,2.69964,2.6767,72
1,2004-02-29 09:13:53.871897,2.68742,2.677,72
1,2004-02-29 09:14:55.710073,2.68742,2.6777,71
1,2004-02-29 09:15:56.252118,2.68742,2.6781,71
1,2004-02-29 09:16:19.797881,2.68742,2.6782,72
1,2004-02-29 09:18:21.730419,2.69964,2.679,70
1,2004-02-29 09:20:53.922292,2.69964,2.6802,67
1,2004-02-29 09:22:19.721395,2.68742,2.6804,67
1,2004-02-29 09:23:53.851278,2.68742,2.6813,65
1,2004-02-29 09:24:19.910830,2.68742,2.6814,66
1,2004-02-29 09:24:49.213618,2.68742,2.6818,66
1,2004-02-29 09:25:24.549986,2.68742,2.6821,66
1,2004-02-29 09:26:26.359968,2.69964,2.6826,65
1,2004-02-29 09:26:49.164928,2.68742,2.6827,66
1,2004-02-29 09:28:23.145546,2.68742,2.6832,65
1,2004-02-29 09:29:50.524957,2.69964,2.6835,65
1,2004-02-29 09:30:20.676011,2.69964,2.6839,65
1,2004-02-29 09:30:50.375494,2.68742,2.6843,65
1,2004-02-29 09:31:23.034419,2.69964,2.6846,65
1,2004-02-29 09:31:49.155371,2.68742,2.6847,66
1,2004-02-29 09:32:19.199825,2.68742,2.6847,67
1,2004-02-29 09:32:53.692000,2.68742,2.6851,67
1,2004-02-29 09:33:55.119030,2.68742,2.6851,68
1,2004-02-29 09:34:25.810034,2.68742,2.6856,67
1,2004-02-29 09:35:26.637646,2.68742,2.686,66
1,2004-02-29 09:36:59.565275,2.69964,2.6865,65
1,2004-02-29 09:37:51.051224,2.68742,2.6867,65
1,2004-02-29 09:38:21.006432,2.69964,2.6869,66
1,2004-02-29 09:39:57.394382,2.69964,2.6873,65
1,2004-02-29 09:40:54.103022,2.68742,2.6874,65
1,2004-02-29 09:41:20.528452,2.69964,2.6876,66
1,2004-02-29 09:41:50.432809,2.68742,2.6878,66
1,2004-02-29 09:42:22.578285,2.68742,2.6882,65
1,2004-02-29 09:42:50.257651,2.67532,2.688,66
1,2004-02-29 09:43:50.949364,2.68742,2.6884,65
1,2004-02-29 09:44:50.441384,2.68742,2.6886,65
1,2004-02-29 09:45:21.774264,2.68742,2.6886,65
1,2004-02-29 09:47:23.982222,2.68742,2.689,62
1,2004-02-29 09:47:53.512016,2.68742,2.689,63
1,2004-02-29 09:48:53.992961,2.68742,2.689,63
1,2004-02-29 09:49:53.300252,2.68742,2.6892,62
1,2004-02-29 09:50:19.749088,2.68742,2.6892,63
1,2004-02-29 09:50:55.483856,2.68742,2.6891,64
1,2004-02-29 09:51:25.009532,2.68742,2.6891,64
1,2004-02-29 09:51:55.106152,2.68742,2.6891,64
1,2004-02-29 09:52:23.418867,2.68742,2.6891,65
1,2004-02-29 09:52:49.857778,2.68742,2.6891,66
1,2004-02-29 09:54:52.195404,2.68742,2.6891,65
1,2004-02-29 09:55:52.616790,2.68742,2.6893,65
1,2004-02-29 09:56:19.621168,2.67532,2.6893,65
1,2004-02-29 09:57:19.646774,2.68742,2.6893,66
1,2004-02-29 09:58:22.501973,2.68742,2.6893,65
1,2004-02-29 09:58:52.668714,2.68742,2.6893,65
1,2004-02-29 09:59:26.721341,2.68742,2.6893,65
1,2004-02-29 09:59:55.358271,2.67532,2.6891,65
1,2004-02-29 10:00:51.073114,2.67532,2.6889,65
1,2004-02-29 10:01:53.915192,2.68742,2.6889,65
1,2004-02-29 10:02:52.568408,2.68742,2.6889,65
1,2004-02-29 10:03:50.420461,2.68742,2.6889,66
1,2004-02-29 10:04:25.480099,2.68742,2.6889,66
1,2004-02-29 10:04:53.996958,2.67532,2.6887,67
1,2004-02-29 10:05:24.013612,2.68742,2.6887,68
1,2004-02-29 10:06:49.922019,2.68742,2.6887,68
1,2004-02-29 10:07:25.207691,2.68742,2.6885,68
1,2004-02-29 10:07:49.145311,2.68742,2.6885,69
1,2004-02-29 10:08:23.532301,2.68742,2.6885,69
1,2004-02-29 10:09:19.668200,2.68742,2.6885,68
1,2004-02-29 10:11:19.144621,2.68742,2.6885,69
1,2004-02-29 10:11:55.211407,2.68742,2.6885,69
1,2004-02-29 10:12:23.392572,2.68742,2.6885,70
1,2004-02-29 10:13:25.714250,2.68742,2.6883,70
1,2004-02-29 10:13:52.322883,2.68742,2.6883,71
1,2004-02-29 10:14:51.897779,2.68742,2.6883,71
1,2004-02-29 10:15:49.722439,2.69964,2.6885,71
1,2004-02-29 10:17:51.384934,2.68742,2.6885,70
1,2004-02-29 10:18:53.391205,2.68742,2.6883,70
1,2004-02-29 10:19:25.442374,2.68742,2.6883,71
1,2004-02-29 10:20:21.204205,2.69964,2.6884,72
1,2004-02-29 10:20:51.208647,2.68742,2.6884,73
1,2004-02-29 10:22:19.208181,2.69964,2.6884,73
1,2004-02-29 10:23:27.630574,2.69964,2.6886,73
1,2004-02-29 10:24:25.742673,2.68742,2.6886,72
1,2004-02-29 10:29:19.448554,2.68742,2.6885,68
1,2004-02-29 10:30:21.970080,2.69964,2.6883,67
1,2004-02-29 10:31:21.308715,2.68742,2.6883,67
1,2004-02-29 10:33:19.260846,2.68742,2.6882,64
1,2004-02-29 10:34:53.376620,2.68742,2.6882,63
1,2004-02-29 10:35:49.196774,2.69964,2.6884,63
1,2004-02-29 10:36:25.779080,2.69964,2.6886,64
1,2004-02-29 10:37:19.873169,2.68742,2.6884,64
1,2004-02-29 10:38:19.861065,2.68742,2.6884,64
1,2004-02-29 10:38:49.252043,2.68742,2.6882,64
1,2004-02-29 10:39:19.943232,2.68742,2.6882,65
1,2004-02-29 10:39:54.762191,2.69964,2.6884,66
1,2004-02-29 10:40:19.822950,2.69964,2.6884,66
1,2004-02-29 10:40:54.676356,2.69964,2.6885,66
1,2004-02-29 10:41:25.769441,2.68742,2.6884,66
1,2004-02-29 10:41:50.348583,2.68742,2.6883,67
1,2004-02-29 10:42:51.504461,2.69964,2.6887,65
1,2004-02-29 10:44:51.274461,2.69964,2.689,64
1,2004-02-29 10:45:49.820830,2.68742,2.689,64
1,2004-02-29 10:46:22.857584,2.69964,2.6891,65
1,2004-02-29 10:46:54.078709,2.69964,2.6893,66
1,2004-02-29 10:47:51.993450,2.68742,2.6893,66
1,2004-02-29 10:48:49.752256,2.69964,2.6895,66
1,2004-02-29 10:49:23.023740,2.68742,2.6895,66
1,2004-02-29 10:49:51.338942,2.68742,2.6894,67
1,2004-02-29 10:50:19.907594,2.69964,2.6896,66
1,2004-02-29 10:50:54.208877,2.68742,2.6896,67
1,2004-02-29 10:51:50.988807,2.69964,2.6898,66
1,2004-02-29 10:53:51.522864,2.69964,2.6901,64
1,2004-02-29 10:54:20.418278,2.68742,2.6901,65
1,2004-02-29 10:54:49.275798,2.69964,2.6902,66
1,2004-02-29 10:55:50.608899,2.69964,2.6904,66
1,2004-02-29 10:56:23.729253,2.68742,2.6906,65
1,2004-02-29 10:56:54.834162,2.69964,2.6908,66
1,2004-02-29 10:57:49.295295,2.69964,2.6909,66
1,2004-02-29 10:58:26.380437,2.69964,2.6911,66
1,2004-02-29 10:58:50.676390,2.68742,2.6911,67
1,2004-02-29 10:59:20.083673,2.69964,2.6913,67
1,2004-02-29 10:59:51.959575,2.68742,2.6913,67
1,2004-02-29 11:02:49.773094,2.69964,2.6919,65
1,2004-02-29 11:06:50.998961,2.69964,2.6927,60
1,2004-02-29 11:07:19.502431,2.69964,2.6928,61
1,2004-02-29 11:07:49.529033,2.69964,2.6931,60
1,2004-02-29 11:10:49.907718,2.68742,2.6932,59
1,2004-02-29 11:14:24.927000,2.69964,2.6939,55
1,2004-02-29 11:14:54.800594,2.69964,2.6941,55
1,2004-02-29 11:15:49.292962,2.69964,2.6942,56
1,2004-02-29 11:16:55.864532,2.69964,2.6942,56
1,2004-02-29 11:18:50.004131,2.69964,2.6944,56
1,2004-02-29 11:19:21.414224,2.69964,2.6946,56
1,2004-02-29 11:20:49.835946,2.69964,2.6948,55
1,2004-02-29 11:21:19.389173,2.69964,2.695,55
1,2004-02-29 11:22:50.076056,2.69964,2.695,55
1,2004-02-29 11:23:56.938959,2.69964,2.695,55
1,2004-02-29 11:24:22.619010,2.69964,2.6951,56
1,2004-02-29 11:24:54.219363,2.69964,2.6953,56
1,2004-02-29 11:25:23.140398,2.69964,2.6954,57
1,2004-02-29 11:26:25.259681,2.69964,2.6954,58
1,2004-02-29 11:26:54.940706,2.68742,2.6953,59
1,2004-02-29 11:28:26.598136,2.69964,2.6954,60
1,2004-02-29 11:29:28.464160,2.69964,2.6956,60
1,2004-02-29 11:29:57.156948,2.68742,2.6954,61
1,2004-02-29 11:32:19.378951,2.69964,2.6956,60
1,2004-02-29 11:32:51.436332,2.69964,2.6956,61
1,2004-02-29 11:33:21.628596,2.69964,2.6958,61
1,2004-02-29 11:33:51.224922,2.69964,2.6959,62
1,2004-02-29 11:34:21.350428,2.69964,2.696,63
1,2004-02-29 11:34:50.181956,2.69964,2.696,64
1,2004-02-29 11:35:22.591035,2.68742,2.696,64
1,2004-02-29 11:35:56.039174,2.69964,2.696,64
1,2004-02-29 11:36:21.504437,2.69964,2.6961,65
1,2004-02-29 11:36:50.091060,2.68742,2.6959,65
1,2004-02-29 11:38:26.678601,2.69964,2.6962,64
1,2004-02-29 11:38:49.897078,2.69964,2.6964,64
1,2004-02-29 11:39:22.858207,2.69964,2.6966,64
1,2004-02-29 11:39:49.367902,2.69964,2.6966,65
1,2004-02-29 11:40:22.098274,2.69964,2.6966,64
